mso_code,device_id,event_date,event_time,station_num,prog_code
01540,0000002e8938,20151101,210000,62077,EP010300650094
01540,0000002e8a57,20151101,193113,21247,SH007795570000
01540,0000002e8a57,20151101,201151,49848,SH019938680000
01540,0000002e8a57,20151101,213139,46710,MV004264680000
01540,0000002e9383,20151101,193501,49788,EP013600540161
01540,0000002e9383,20151101,200136,10103,SH001645830000
01540,0000002e9383,20151101,200202,11069,EP010552000001
01540,0000002e9383,20151101,202040,60179,EP001940721519
01540,0000002ef5d7,20151101,010000,59432,EP004954790126
01540,0000002ef5d7,20151101,070000,59432,EP003077660261
01540,0000002ef5d7,20151101,232922,59432,EP001151270249
01540,0000002efab4,20151101,053000,31709,EP000820920067
01540,0000002efab4,20151101,080000,31709,EP000018937276
01540,0000002efab4,20151101,130000,11896,SP003189690000
01540,0000002efab4,20151101,163000,11896,SH000780690000
01540,0000002efab4,20151101,210000,49788,EP020116750027
01540,0000002efab4,20151101,233500,31709,EP006724493194
01540,0000002efedc,20151101,080000,82547,SH017752880000
01540,0000002efedc,20151101,212700,21247,EP019667680005
01540,0000002efedc,20151101,215845,45507,EP013295450403
01540,0000002f80bf,20151101,045908,10240,MV000504770000
01540,0000002f80bf,20151101,154438,14873,MV000979110000
01540,0000002f80bf,20151101,195900,16311,MV001802870000
01540,0000002f8106,20151101,094646,10051,EP000006290401
01540,0000002f8106,20151101,134344,16331,EP012349450020
01540,0000002f8106,20151101,230000,16615,EP012483920272
01540,0000002f81b2,20151101,070000,11207,SH000000010000
01540,0000002f81b2,20151101,073000,11207,SH000000010000
01540,0000002f829a,20151101,040000,16331,EP013243830016
01540,0000002f829a,20151101,170000,16331,EP013605340007
01540,0000002f829a,20151101,190000,72305,SH022944190000
01540,0000002f829a,20151101,220300,16331,EP011529650035
01540,0000002f829a,20151101,230000,72305,SH022905520000
01540,0000002f83bf,20151101,093754,99993,MP_MISSINGPROGRAM
01540,0000002f8887,20151101,060000,10171,EP022650030002
01540,0000002f8887,20151101,151035,10021,MV001366830000
01540,0000002f8887,20151101,204714,16331,EP011529650053
01540,0000002f8887,20151101,213012,11741,SP003189730000
01540,0000002fd30b,20151101,013000,16361,EP001282600044
01540,0000002fd30b,20151101,060000,16361,EP001282600053
01540,0000002fd30b,20151101,080410,16611,SH000191120000
01540,0000002fd524,20151101,010400,10918,MV007173570000
01540,0000002fd524,20151101,010520,10918,MV007173570000
01540,0000002fd728,20151101,060152,58625,EP016660830064
01540,0000002fd728,20151101,133000,58625,EP019846840020
01540,0000002fd728,20151101,153000,58625,EP017164160049
01540,0000002fd74b,20151101,082102,49788,EP015409850027
01540,0000002fe3ee,20151101,055116,11207,EP004461730014
01540,0000002fe3ee,20151101,070000,11913,SH006856660000
01540,000000301d8d,20151101,130308,10153,EP012192170120
01540,000000301d8d,20151101,163137,44940,EP003851900031
01540,0000003020ae,20151101,070052,31709,SH006856660000
01540,0000003020ae,20151101,070113,30754,SH021468090000
01540,0000003020ae,20151101,070155,31709,SH006856660000
01540,0000003020ae,20151101,070803,30754,SH021468090000
01540,0000003020ae,20151101,070905,31709,SH006856660000
01540,0000003020ae,20151101,071351,30754,SH021468090000
01540,0000003020ae,20151101,210712,59208,EP012801050094
01540,0000003020ae,20151101,211538,59208,EP012801050094
01540,0000003020ae,20151101,212258,30754,EP011583840142
01540,0000003020ae,20151101,213845,30754,EP011583840142
01540,0000003020ae,20151101,215833,30754,EP011583840142
01540,00000030218a,20151101,091740,74796,SH017397650000
01540,0000003021db,20151101,060839,10142,SH017498070000
01540,0000003021db,20151101,130151,15952,EP005544654697
01540,0000003021db,20151101,144959,11867,MV002799110000
01540,0000003021db,20151101,173000,15952,SH022197380000
01540,0000003021db,20151101,180044,11913,SH003602880000
01540,0000003021db,20151101,210000,11913,EP021847130006
01540,0000003021db,20151101,230000,10057,EP008151260263
01540,0000003022e5,20151101,123000,58812,SH022859140000
01540,000000302370,20151101,055522,30754,SH022422680000
01540,000000302370,20151101,060000,31709,SH003484940000
01540,000000302370,20151101,063558,71799,SH022117170000
01540,000000302370,20151101,070514,99993,MP_MISSINGPROGRAM
01540,000000302370,20151101,070801,57390,EP004154020584
01540,000000302370,20151101,083116,61812,EP018904400001
01540,000000302370,20151101,090306,60316,EP005870670183
01540,000000302370,20151101,112832,49788,EP015409850051
01540,000000302370,20151101,140000,57390,EP004154020554
01540,000000302370,20151101,183840,99993,MP_MISSINGPROGRAM
01540,000000302370,20151101,220000,57390,EP005576780269
01540,000000302397,20151101,063931,61854,EP005544752610
01540,000000302397,20151101,093000,46737,EP015825570062
01540,000000302397,20151101,175323,82969,EP000134160051
01540,000000302397,20151101,181207,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20151101,140000,11913,EP000820920067
01540,000000302a8f,20151101,150000,11913,EP018470050099
01540,000000302a8f,20151101,181759,10139,SH022930570000
01540,000000302a8f,20151101,182116,11896,SH021468270000
01540,000000302a8f,20151101,182616,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20151101,182750,11218,EP019830270020
01540,000000302a8f,20151101,183052,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20151101,185148,11590,SP003189720000
01540,000000302a8f,20151101,194330,21320,EP000000351260
01540,000000302a8f,20151101,200131,11590,EP019667680005
01540,000000302a8f,20151101,200153,11628,SH008483860000
01540,000000302a8f,20151101,200907,21320,EP019222940027
01540,000000302a8f,20151101,202808,11965,EP010883320157
01540,000000302a8f,20151101,202830,10179,SH000199170000
01540,000000302a8f,20151101,205107,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20151101,205809,63712,EP020802850068
01540,000000302a8f,20151101,205905,99993,MP_MISSINGPROGRAM
01540,000000302a8f,20151101,212408,21320,EP011583840142
01540,000000302a8f,20151101,233000,11628,SH008584160000
01540,000000302aaf,20151101,002044,20492,EP015324550013
01540,000000302e46,20151101,090000,10269,EP010300650086
01540,000000302e46,20151101,100000,10269,EP010300650087
01540,000000302e46,20151101,110000,10269,EP010300650088
01540,000000302e46,20151101,183127,31709,EP019494220125
01540,000000302e46,20151101,210000,31709,EP021847130006
01540,000000302e46,20151101,210806,14948,SH022752020000
01540,000000302e46,20151101,232448,42599,SH013854920000
01540,000000302ecf,20151101,033200,14771,SH013742670000
01540,000000302ecf,20151101,040200,14771,SH000000010000
01540,000000302ecf,20151101,070000,14771,SH008326950000
01540,0000003030cd,20151101,090000,50747,EP014328710031
01540,0000003030cd,20151101,150212,99993,MP_MISSINGPROGRAM
01540,0000003030cd,20151101,211758,99993,MP_MISSINGPROGRAM
01540,0000003030cd,20151101,230000,58452,EP011581240101
01540,0000003030cd,20151101,233000,58452,EP011581240103
01540,000000310ac2,20151101,001015,14321,MV004509820000
01540,000000310ac2,20151101,023100,14321,EP021657360004
01540,000000310ac2,20151101,033100,14321,EP018717470006
01540,000000310ac2,20151101,050200,14321,SH011905870000
01540,000000310ac2,20151101,053000,14321,SH016598020000
01540,000000310ac2,20151101,090000,55205,EP000809550014
01540,000000310ac2,20151101,170000,55205,EP009247830001
01540,000000310cb9,20151101,210348,14767,EP000005181839
01540,000000310cb9,20151101,213000,14767,SH006211840000
01540,000000310d0e,20151101,003000,11006,EP000174130044
01540,000000310d0e,20151101,020000,11006,EP000174130004
01540,000000310d0e,20151101,030000,11006,EP004954790001
01540,000000310d0e,20151101,041200,11006,EP004954790004
01540,000000310d0e,20151101,063000,11006,EP004954790008
01540,000000310d0e,20151101,150000,11006,EP003077660578
01540,000000310d0e,20151101,181408,79670,EP017612940153
01540,000000310f2d,20151101,093542,10142,EP021055770058
01540,000000311003,20151101,080000,66268,MV006417650000
01540,000000311003,20151101,110000,20492,SH004903890000
01540,000000311003,20151101,140000,20492,EP005544671164
01540,000000311003,20151101,220010,21247,EP019667680005
01540,000000311003,20151101,222019,34516,SH007968030000
01540,000000311043,20151101,092751,58646,EP021055770058
01540,000000311043,20151101,102540,59444,MV000088900000
01540,000000311043,20151101,105106,99993,MP_MISSINGPROGRAM
01540,000000311043,20151101,140000,16331,EP012349450025
01540,000000311043,20151101,202318,79670,EP013098930848
01540,000000311043,20151101,203014,61135,SH019790520000
01540,000000312eaf,20151101,184726,99993,MP_MISSINGPROGRAM
01540,000000312eaf,20151101,184749,14902,EP013600540162
01540,000000312eaf,20151101,220000,11867,EP009311820188
01540,000000312eaf,20151101,223444,17619,SH019455370000
01540,000000312eaf,20151101,233000,14902,EP008048631028
01540,000000312fb5,20151101,080000,11006,EP021102470015
01540,000000312fb5,20151101,200000,11948,EP019667680005
01540,000000312fb5,20151101,230922,16374,EP001940721519
01540,000000312fb5,20151101,232646,11741,SP003189730000
01540,00000031308e,20151101,074759,49438,SH022774240000
01540,00000031308e,20151101,084055,19600,SH022416810000
01540,00000031308e,20151101,090000,19600,SH001148370000
01540,00000031308e,20151101,213233,45438,EP001070180016
01540,00000031308e,20151101,213440,61036,EP018753630028
01540,00000031308e,20151101,221928,61814,EP022795400001
01540,00000031308e,20151101,223000,61814,EP022795400002
01540,00000031311e,20151101,124958,99993,MP_MISSINGPROGRAM
01540,00000031311e,20151101,130738,11948,SP003189640000
01540,00000031311e,20151101,151022,15952,EP005544654697
01540,00000031311e,20151101,151840,11948,SP003189640000
01540,00000031311e,20151101,154230,11948,SP003189640000
01540,00000031311e,20151101,155319,11948,SP003189640000
01540,00000031311e,20151101,160000,11896,SH000780690000
01540,00000031311e,20151101,162358,11896,SH000780690000
01540,00000031311e,20151101,173000,15952,SH022197380000
01540,00000033b111,20151101,074530,16374,SH004948350000
01540,00000033b111,20151101,200000,11948,EP019667680005
01540,000000364982,20151101,181817,15952,SH022066010000
01540,000000364982,20151101,232519,99993,MP_MISSINGPROGRAM
01540,00000037246d,20151101,033200,14771,SH013742670000
01540,00000037246d,20151101,175817,18279,EP015662900041
01540,00000037dc2f,20151101,203314,55887,MV004003280000
01540,00000037dc2f,20151101,204645,55887,MV004003280000
01540,00000037dc2f,20151101,233204,66268,MV005181390000
01540,00000037df29,20151101,085324,30754,SH013854920000
01540,00000037df29,20151101,091842,31709,SH006856680000
01540,00000037df30,20151101,060000,69639,SH000000010000
01540,00000037df30,20151101,193917,42599,SH007795570000
01540,00000037df30,20151101,200000,42599,EP019667680005
01540,00000037df30,20151101,213000,49788,EP020116750028
01540,00000037e5cf,20151101,033000,10179,SH001138350000
01540,00000037e5cf,20151101,082716,12444,EP000296530943
01540,00000037e5cf,20151101,130000,16615,EP018030490009
01540,00000037e5cf,20151101,182426,11597,EP012800400046
01540,00000037e5cf,20151101,190000,10057,EP008151260259
01540,00000037e5cf,20151101,192608,11387,SH008483860000
01540,00000037e758,20151101,140000,12131,EP013216350246
01540,00000037e758,20151101,203000,10171,EP017516880056
01540,00000037e763,20151101,000000,11948,EP007261330158
01540,00000037e763,20151101,120159,99993,MP_MISSINGPROGRAM
01540,00000037e763,20151101,120228,91096,MV000822940000
01540,00000037e763,20151101,121237,16123,MV000347260000
01540,00000037e763,20151101,122846,99993,MP_MISSINGPROGRAM
01540,00000037e763,20151101,123616,11164,MV002283490000
01540,00000037e763,20151101,144517,99993,MP_MISSINGPROGRAM
01540,00000037e763,20151101,145137,11867,MV002799110000
01540,00000037e763,20151101,154524,11948,SP003189640000
01540,00000037e763,20151101,211740,14771,EP012124070165
01540,00000037e763,20151101,213225,91096,EP012801050094
01540,00000037e763,20151101,214800,24959,EP022793960001
01540,00000037e763,20151101,220719,14902,EP016569310034
01540,00000037e763,20151101,222214,10021,EP013240020103
01540,00000037e764,20151101,133153,42599,SP003189640000
01540,00000037e764,20151101,160720,42599,SP003189640000
01540,00000037e764,20151101,160820,42599,SP003189640000
01540,00000037e764,20151101,161016,30754,SH000780690000
01540,00000037e764,20151101,161450,30754,SH000780690000
01540,00000037e764,20151101,164450,34710,EP019856790008
01540,00000037e764,20151101,230107,10153,EP022858410002
01540,00000037e764,20151101,231946,99993,MP_MISSINGPROGRAM
01540,00000037e764,20151101,232453,10179,SH000199170000
01540,00000037e764,20151101,232720,42599,SH013854920000
01540,00000037e764,20151101,234741,42599,EP012794650012
01540,00000037e764,20151101,235419,99993,MP_MISSINGPROGRAM
01540,00000037e7b0,20151101,070000,46710,MV001646510000
01540,00000037e7b0,20151101,125213,57708,EP008463360049
01540,00000037e82e,20151101,001922,14873,MV001235750000
01540,00000037e82e,20151101,171213,10142,SH019420650000
01540,00000037e82e,20151101,171318,11948,SP003189720000
01540,00000037e82e,20151101,180027,11896,SH021468270000
01540,00000037e82e,20151101,200029,36212,EP013602850040
01540,00000037e82e,20151101,222750,11741,SP003189730000
01540,00000037e864,20151101,200000,59208,EP012801050093
01540,00000037e872,20151101,143057,16331,EP012349450025
01540,00000037e872,20151101,144649,10142,SH019420750000
01540,00000037e872,20151101,145025,10035,EP006609610254
01540,00000037e872,20151101,145805,24959,EP014461100012
01540,00000037e872,20151101,165335,30754,SH000780690000
01540,00000037e872,20151101,165423,31709,SH022733870000
01540,00000037e872,20151101,165542,99993,MP_MISSINGPROGRAM
01540,00000037e872,20151101,165557,99993,MP_MISSINGPROGRAM
01540,00000037e872,20151101,171327,58574,MV004858510000
01540,00000037e872,20151101,171924,35481,EP000310092289
01540,00000037e872,20151101,191009,36212,EP013931810052
01540,000000390b55,20151101,194349,31709,EP000168930672
01540,000000391075,20151101,020000,59303,EP010893280110
01540,000000391075,20151101,064734,82696,SH015729450000
01540,000000391075,20151101,194215,31226,SH008483860000
01540,00000039d5d9,20151101,123625,31226,EP000076050756
01540,00000039d5d9,20151101,161946,42599,SP003189640000
01540,00000039d5d9,20151101,164316,48639,EP005544654697
01540,00000039d5d9,20151101,165451,42599,SP003189720000
01540,00000039d5d9,20151101,174130,42599,SP003189720000
01540,00000039d5d9,20151101,180058,30754,SH021468270000
01540,00000039d5d9,20151101,181320,31709,SH003602880000
01540,00000039d5d9,20151101,184843,42599,SP003189720000
01540,00000039d5d9,20151101,201354,59250,EP014494091675
01540,00000039d5d9,20151101,204109,57708,EP012124070155
01540,00000039d5d9,20151101,213123,49242,EP000027100171
01540,00000039d5d9,20151101,214403,72772,EP022622650005
01540,00000039d5d9,20151101,220547,56905,EP017389950131
01540,00000039e4fd,20151101,000117,99993,MP_MISSINGPROGRAM
01540,00000039e4fd,20151101,063000,58574,SH011905870000
01540,00000039e4fd,20151101,141647,58515,MV002799110000
01540,00000039e4fd,20151101,183240,56905,EP015103710064
01540,00000039e4fd,20151101,193056,60316,EP005544776926
01540,00000039e4fd,20151101,195355,99993,MP_MISSINGPROGRAM
01540,00000039e4fd,20151101,195401,32645,SH000199170000
01540,00000039e8f9,20151101,081605,31709,EP000018937276
01540,00000039e8f9,20151101,111651,14765,MV000025890000
01540,00000039e8f9,20151101,120500,14765,MV000166180000
01540,00000039e8f9,20151101,130000,59615,MV001591260000
01540,00000039e8f9,20151101,140135,61812,EP011660970005
01540,00000039e8f9,20151101,145059,99993,MP_MISSINGPROGRAM
01540,00000039e8f9,20151101,145536,58515,MV002799110000
01540,00000039e8f9,20151101,151229,58812,EP017512260022
01540,00000039e8f9,20151101,152243,48639,EP005544654697
01540,00000039e8f9,20151101,154057,42642,MV002139820000
01540,00000039e8f9,20151101,154158,58812,EP017512260022
01540,00000039e911,20151101,135753,11896,SP003189690000
01540,00000039e911,20151101,152143,11896,SP003189690000
01540,00000039e911,20151101,163000,11896,SH000780690000
01540,00000039e911,20151101,174739,11913,SH022733870000
01540,00000039e911,20151101,192324,11948,SP003189720000
01540,00000039e911,20151101,200350,10179,SH000199170000
01540,00000039e911,20151101,200402,11741,SH008483860000
01540,00000039e911,20151101,233500,11913,EP006724493194
01540,00000039ec22,20151101,150000,56905,EP015103710016
01540,00000039ec22,20151101,220000,42642,EP019234000013
01540,0000003a9a20,20151101,003515,99993,MP_MISSINGPROGRAM
01540,0000003a9a20,20151101,003659,30754,EP012801050085
01540,0000003a9a20,20151101,003849,61854,EP015629870766
01540,0000003a9a20,20151101,224855,31711,EP005927330258
01540,0000003aa0e8,20151101,030000,11221,MV005181390000
01540,0000003aa0e8,20151101,201500,12131,EP012462650320
01540,0000003aa151,20151101,000000,49242,EP000168460024
01540,0000003aa151,20151101,151337,16178,EP018448080009
01540,0000003aa151,20151101,151800,10149,MV000383690000
01540,0000003aa151,20151101,155918,16374,SH006818540000
01540,0000003aa151,20151101,170000,16374,EP017943800099
01540,0000003aa151,20151101,210754,16374,SH013745410000
01540,0000003aa151,20151101,220028,16374,SH021892220000
01540,0000003aa151,20151101,230000,11913,SH006856650000
01540,0000003aaf64,20151101,061400,11913,SH003484940000
01540,0000003aaf64,20151101,110000,11158,EP013264060020
01540,0000003aaf64,20151101,151431,10093,MV002286620000
01540,0000003aaf64,20151101,151626,10093,MV002286620000
01540,0000003aaf64,20151101,180000,11158,EP009618610155
01540,0000003ab002,20151101,053000,12574,SH022666770000
01540,0000003ab002,20151101,064651,99993,MP_MISSINGPROGRAM
01540,0000003ab002,20151101,135640,11948,SP003189640000
01540,0000003ab002,20151101,221054,12131,EP007164450200
01540,0000003ab026,20151101,033200,31226,EP008556560910
01540,0000003ab026,20151101,052105,11187,SH021247180000
01540,0000003ab026,20151101,122224,59615,MV001591870000
01540,0000003ab026,20151101,140000,66268,MV006296160000
01540,0000003ab070,20151101,170000,58646,SH019420650000
01540,0000003ab070,20151101,180000,31226,SH020708640000
01540,0000003ab070,20151101,230013,31709,SH006856650000
01540,0000003ab175,20151101,110000,32645,SH005968920000
01540,0000003ab175,20151101,142849,99993,MP_MISSINGPROGRAM
01540,0000003ab175,20151101,143230,62081,EP019667680013
01540,0000003ab175,20151101,203000,49788,EP016569240075
01540,0000003ab175,20151101,220000,49788,EP016569310034
01540,0000003c5771,20151101,090000,60046,EP021711670054
01540,0000003c5771,20151101,181507,31709,SH003602880000
01540,0000003c5771,20151101,191546,59444,MV001257060000
01540,0000003c5771,20151101,231643,31226,SP003189730000
01540,0000003c5771,20151101,234305,31226,SH009134780000
01540,0000003cea98,20151101,003556,60696,EP014400940026
01540,0000003cea98,20151101,082759,99993,MP_MISSINGPROGRAM
01540,0000003cea98,20151101,122716,49848,SH022372190000
01540,0000003cea98,20151101,123905,49848,SP003253010000
01540,0000003cea98,20151101,140016,89714,SP003254850000
01540,0000003cea98,20151101,200953,82696,SH015729450000
01540,0000003cea98,20151101,201208,71771,EP016301719064
01540,0000003cea98,20151101,201218,49788,EP016569240074
01540,0000003cea98,20151101,210835,62077,EP010300650094
01540,0000003cea98,20151101,220244,42599,EP019667680005
01540,0000003cea98,20151101,220257,59186,EP014228840122
01540,0000003cea98,20151101,221249,59186,EP014228840122
01540,0000003cea98,20151101,223913,42599,EP019667680005
01540,0000003cf2b8,20151101,071612,31709,SH006856660000
01540,0000003cf2b8,20151101,110000,50747,SH022894310000
01540,0000003cf2b8,20151101,220000,50747,EP017584510123
01540,0000003d43bf,20151101,032418,31046,EP014494091567
01540,0000003d43bf,20151101,055828,31709,EP000820920067
01540,0000003d43bf,20151101,062200,58515,EP000169160097
01540,0000003d43bf,20151101,071027,31226,EP015975410009
01540,0000003d43bf,20151101,071620,58574,EP015084700103
01540,0000003d43bf,20151101,080000,58574,EP012800400070
01540,0000003d43bf,20151101,124411,30754,SH002769000000
01540,0000003d43bf,20151101,191459,66268,MV006296550000
01540,0000003d43c9,20151101,224150,58515,EP009311820189
01540,0000003d44d7,20151101,054158,31709,EP000820920067
01540,0000003d44d7,20151101,060000,31709,SH003484940000
01540,0000003d44d7,20151101,120000,31709,EP022522140008
01540,0000003d44d7,20151101,143000,31709,SH007196930000
01540,0000003d44d7,20151101,175903,31709,SH022733870000
01540,0000003d44d7,20151101,183000,31709,EP019494220125
01540,0000003d4581,20151101,162333,67557,SH004470870000
01540,0000003d4581,20151101,183000,31709,EP019494220125
01540,0000003d4581,20151101,191019,62077,EP010300650098
01540,0000003ded51,20151101,055746,60179,SH003798320000
01540,0000003ded51,20151101,072932,32645,SH000199170000
01540,0000003ded51,20151101,100113,59337,MV002164600000
01540,0000003ded51,20151101,110938,58452,EP005212626350
01540,0000003ded51,20151101,130724,32645,SH019793020000
01540,0000003ded51,20151101,130732,30754,SP003189690000
01540,0000003ded51,20151101,134718,42599,SP003189640000
01540,0000003ded51,20151101,215001,60179,SH013745410000
01540,0000003ded8b,20151101,060000,11896,SH011905870000
01540,0000003ded8b,20151101,164021,11150,EP015103710023
01540,0000003ded8b,20151101,175833,11913,SH022733870000
01540,0000003ded8b,20151101,200000,14767,SH002830790000
01540,0000003def74,20151101,182417,11896,SH021468270000
01540,0000003df16f,20151101,010659,63236,SH012688940000
01540,0000003df16f,20151101,153913,58574,MV004509820000
01540,0000003df16f,20151101,155532,63236,EP009285440033
01540,0000003df16f,20151101,230000,30754,SH021468280000
01540,0000003df59c,20151101,133432,30754,SP003189690000
01540,0000003df59c,20151101,163813,42599,SP003189720000
01540,0000003e092a,20151101,115216,42599,SP003189620000
01540,0000003e092a,20151101,130013,60222,SH011588160000
01540,0000003e092a,20151101,193754,56905,EP015103710073
01540,0000003e092a,20151101,200115,56905,EP017324570038
01540,0000003e092d,20151101,041515,10918,MV007173570000
01540,0000003e092d,20151101,041807,11150,SH011355650000
01540,0000003e092d,20151101,041934,99993,MP_MISSINGPROGRAM
01540,0000003e092d,20151101,050000,10986,EP016169680022
01540,0000003e092d,20151101,070650,11913,SH006856660000
01540,0000003e092d,20151101,200231,11913,EP014194780104
01540,0000003f4486,20151101,000000,59432,EP000174130040
01540,0000003f4486,20151101,080000,59432,EP021102470015
01540,0000003f4486,20151101,093000,59432,EP003077660503
01540,0000003f4486,20151101,100000,59432,EP003077660397
01540,0000003f4486,20151101,110000,59432,EP015893230096
01540,0000003f4486,20151101,120000,59432,EP021392410029
01540,0000003fca81,20151101,043839,12852,MV000143360000
01540,0000003fca81,20151101,193000,11948,SH007795570000
01540,0000003fca92,20151101,063000,10171,EP022650030006
01540,0000003fca92,20151101,133000,10171,EP021822530003
01540,0000003fca92,20151101,210000,10171,EP021822530010
01540,0000003fcb1f,20151101,132503,42599,SP003189640000
01540,0000003fcb1f,20151101,135049,42599,SP003189640000
01540,0000003fcb1f,20151101,162557,42599,SP003189720000
01540,0000003fcb33,20151101,100000,31709,EP005267840577
01540,0000003fcb33,20151101,111142,58646,EP000204470769
01540,0000003fcb33,20151101,180000,31709,SH003602880000
01540,0000003fcb33,20151101,192451,31709,EP000168930672
01540,0000003fcb60,20151101,064804,49242,EP000000860052
01540,0000003fcb60,20151101,070000,49242,EP000015180050
01540,0000003fcb60,20151101,071750,12852,MV000086160000
01540,0000003fcb60,20151101,072527,82541,SH017752880000
01540,0000003fcb60,20151101,093729,12852,MV000050450000
01540,0000003fcb60,20151101,093906,59432,EP003077660503
01540,0000003fcb60,20151101,100146,15295,MV003596560000
01540,0000003fcb60,20151101,100317,12574,EP022578760002
01540,0000003fcb60,20151101,110105,61522,MV003324870000
01540,0000003fcb60,20151101,110457,10179,SH005968920000
01540,0000003fcb60,20151101,121332,10188,EP018199870051
01540,0000003fcb60,20151101,121528,61522,MV003324870000
01540,0000003fcb60,20151101,140813,12852,MV000041510000
01540,0000003fcb60,20151101,141516,99993,MP_MISSINGPROGRAM
01540,0000003fcb60,20151101,150922,12007,EP018470050099
01540,0000003fcb60,20151101,150957,16123,EP004596600052
01540,0000003fcb60,20151101,153000,14909,EP013320550401
01540,0000003fcb60,20151101,162012,35481,EP000310092289
01540,0000003fcb60,20151101,185503,12852,MV000013250000
01540,0000003fcb60,20151101,190000,11066,EP000006380186
01540,0000003fcb60,20151101,200013,49242,EP000010050009
01540,0000003fcb60,20151101,213210,14988,MV003929630000
01540,000000404eb7,20151101,045322,14902,SH000000010000
01540,000000404eb7,20151101,075052,42642,EP000176170268
01540,00000040563a,20151101,193343,49788,EP013600540161
01540,000000405675,20151101,120000,11741,EP000076050756
01540,000000405675,20151101,173308,11948,SP003189720000
01540,00000040568c,20151101,010500,31709,EP014198470011
01540,00000040568c,20151101,030200,30754,SH019399480000
01540,00000040568c,20151101,080013,16834,EP000168272742
01540,00000040568c,20151101,105459,62077,EP010300650087
01540,00000040568c,20151101,105507,31709,EP005267840577
01540,000000405771,20151101,151543,11187,EP017512260022
01540,000000405808,20151101,060000,62420,SH019088230000
01540,000000405808,20151101,063016,59440,SH005705730000
01540,000000405808,20151101,135147,64492,MV000160240000
01540,000000405808,20151101,140000,59303,EP015254300013
01540,000000405808,20151101,230000,62420,SH022276670000
01540,000000405813,20151101,003000,11590,EP000169160177
01540,000000405813,20151101,005708,99993,MP_MISSINGPROGRAM
01540,000000405813,20151101,010020,17927,MV004446040000
01540,000000405813,20151101,010518,61522,MV001901770000
01540,000000405813,20151101,011216,18480,MV005901650000
01540,000000405813,20151101,011252,92188,MV000381830000
01540,000000405813,20151101,012923,56056,EP012997550061
01540,000000405813,20151101,024400,14988,SH015078360000
01540,000000405813,20151101,025841,42700,SH022176540000
01540,000000405813,20151101,123358,42601,MV001515330000
01540,000000405813,20151101,124659,18332,MV001971280000
01540,000000405813,20151101,124938,21484,EP006794010178
01540,000000405813,20151101,125803,99993,MP_MISSINGPROGRAM
01540,000000405813,20151101,125830,10021,MV002187720000
01540,000000405813,20151101,130015,21320,SH000000010000
01540,000000405813,20151101,141606,11590,SP003189640000
01540,000000405813,20151101,162015,11590,SP003189640000
01540,000000405813,20151101,163417,10021,MV001602060000
01540,000000405813,20151101,183749,11150,EP015103710064
01540,000000405813,20151101,192006,11150,EP015103710073
01540,000000405813,20151101,194438,18822,EP012427480033
01540,000000405813,20151101,204121,10021,EP013240020101
01540,000000405813,20151101,204707,24959,EP007231310178
01540,000000405813,20151101,211752,10021,EP013240020103
01540,000000405813,20151101,230000,11590,SH003298830000
01540,000000405813,20151101,234633,11590,SH003298830000
01540,000000405872,20151101,123000,11006,EP021392410037
01540,000000405872,20151101,130057,12131,EP017123260134
01540,0000004058a7,20151101,050000,31709,SH000000010000
01540,0000004058a7,20151101,140000,64241,SH000028660000
01540,0000004058a7,20151101,171306,31709,SH022733870000
01540,0000004058a7,20151101,223000,73541,EP001900610213
01540,0000004058cb,20151101,005833,11948,EP007261330159
01540,0000004058cb,20151101,083557,12852,MV000050450000
01540,0000004058cb,20151101,155205,49242,EP000025440021
01540,0000004058cb,20151101,213000,49242,EP000027100171
01540,0000004058cb,20151101,225352,12852,MV000087260000
01540,0000004058f4,20151101,023000,49788,EP008048630920
01540,0000004058f4,20151101,143000,31709,SH007196930000
01540,0000004058f4,20151101,200147,83457,MV000328370000
01540,0000004058f4,20151101,220000,57708,EP012124070231
01540,00000040590f,20151101,053000,59444,EP002775980033
01540,00000040590f,20151101,065646,16361,EP000186570021
01540,00000040590f,20151101,074215,60046,SH017530130000
01540,00000040590f,20151101,074819,36212,SH006609190000
01540,00000040590f,20151101,074848,58574,EP015084700080
01540,00000040590f,20151101,084722,65732,EP009651350044
01540,00000040590f,20151101,200000,17927,MV004509790000
01540,000000405a4b,20151101,013348,18284,EP021892260012
01540,000000405a4b,20151101,041132,16618,EP012892720014
01540,000000405a4b,20151101,060213,49246,MV000027040000
01540,000000405a4b,20151101,222748,58623,MV000468460000
01540,000000405a4b,20151101,233000,31226,SH009134780000
01540,00000041f39c,20151101,034640,49848,EP011434310029
01540,00000041f39c,20151101,034847,62081,EP011228160048
01540,00000041f39c,20151101,040036,87925,SH009457710000
01540,00000041f39c,20151101,040551,60179,SH013745410000
01540,00000041f39c,20151101,130733,78808,EP019202840017
01540,00000041f39c,20151101,150126,11207,EP003169780305
01540,00000041f39c,20151101,180222,99993,MP_MISSINGPROGRAM
01540,000000426482,20151101,040000,14902,SH000000010000
01540,000000426482,20151101,050000,14902,SH000000010000
01540,000000426482,20151101,060000,11486,EP010727780072
01540,000000426482,20151101,063710,99993,MP_MISSINGPROGRAM
